doid_id	Disease	entrez_gene_id	Gene	PB-ROC	PN-ROC	direction
DOID:3119	gastrointestinal system cancer	890	CCNA2	0.74	0.78	up
DOID:3119	gastrointestinal system cancer	899	CCNF	0.67	0.67	up
DOID:3119	gastrointestinal system cancer	891	CCNB1	0.67	0.76	up
DOID:3119	gastrointestinal system cancer	54795	TRPM4	0.72	0.8	up
DOID:3119	gastrointestinal system cancer	51763	INPP5K	0.72	0.77	down
DOID:3119	gastrointestinal system cancer	64080	RBKS	0.69	0.73	down
DOID:3119	gastrointestinal system cancer	2305	FOXM1	0.69	0.74	up
DOID:3119	gastrointestinal system cancer	5604	MAP2K1	0.67	0.65	down
DOID:3119	gastrointestinal system cancer	5609	MAP2K7	0.68	0.67	down
DOID:3119	gastrointestinal system cancer	1298	COL9A2	0.65	0.66	up
DOID:3119	gastrointestinal system cancer	1293	COL6A3	0.67	0.71	up
DOID:3119	gastrointestinal system cancer	1290	COL5A2	0.66	0.73	up
DOID:3119	gastrointestinal system cancer	1281	COL3A1	0.65	0.74	up
DOID:3119	gastrointestinal system cancer	1282	COL4A1	0.69	0.73	up
DOID:3119	gastrointestinal system cancer	1284	COL4A2	0.67	0.7	up
DOID:3119	gastrointestinal system cancer	1278	COL1A2	0.73	0.72	up
DOID:3119	gastrointestinal system cancer	1269	CNR2	0.71	0.74	down
DOID:3119	gastrointestinal system cancer	57405	SPC25	0.74	0.77	up
DOID:3119	gastrointestinal system cancer	5691	PSMB3	0.75	0.76	up
DOID:3119	gastrointestinal system cancer	8693	GALNT4	0.72	0.7	up
DOID:3119	gastrointestinal system cancer	726	CAPN5	0.68	0.82	up
DOID:3119	gastrointestinal system cancer	55930	MYO5C	0.72	0.71	up
DOID:3119	gastrointestinal system cancer	79019	CENPM	0.67	0.75	up
DOID:3119	gastrointestinal system cancer	54825	CDHR2	0.71	0.67	down
DOID:3119	gastrointestinal system cancer	2764	GMFB	0.71	0.69	up
DOID:3119	gastrointestinal system cancer	79031	PDCL3	0.65	0.7	up
DOID:3119	gastrointestinal system cancer	79035	NABP2	0.65	0.66	up
DOID:3119	gastrointestinal system cancer	259266	ASPM	0.76	0.79	up
DOID:3119	gastrointestinal system cancer	9855	FARP2	0.66	0.71	down
DOID:3119	gastrointestinal system cancer	54830	NUP62CL	0.73	0.69	up
DOID:3119	gastrointestinal system cancer	759	CA1	0.66	0.75	down
DOID:3119	gastrointestinal system cancer	64395	GMCL1	0.74	0.71	up
DOID:3119	gastrointestinal system cancer	1185	CLCN6	0.69	0.7	down
DOID:3119	gastrointestinal system cancer	54884	RETSAT	0.74	0.66	down
DOID:3119	gastrointestinal system cancer	9878	TOX4	0.71	0.73	down
DOID:3119	gastrointestinal system cancer	54874	FNBP1L	0.7	0.78	up
DOID:3119	gastrointestinal system cancer	51659	GINS2	0.75	0.78	up
DOID:3119	gastrointestinal system cancer	51626	DYNC2LI1	0.66	0.73	up
DOID:3119	gastrointestinal system cancer	5557	PRIM1	0.69	0.65	up
DOID:3119	gastrointestinal system cancer	4436	MSH2	0.66	0.7	up
DOID:3119	gastrointestinal system cancer	5568	PRKACG	0.67	0.69	down
DOID:3119	gastrointestinal system cancer	51603	METTL13	0.72	0.75	up
DOID:3119	gastrointestinal system cancer	8767	RIPK2	0.74	0.67	up
DOID:3119	gastrointestinal system cancer	1133	CHRM5	0.68	0.76	down
DOID:3119	gastrointestinal system cancer	5591	PRKDC	0.69	0.69	up
DOID:3119	gastrointestinal system cancer	8886	DDX18	0.7	0.77	up
DOID:3119	gastrointestinal system cancer	8887	TAX1BP1	0.68	0.82	up
DOID:3119	gastrointestinal system cancer	8872	CDC123	0.69	0.66	up
DOID:3119	gastrointestinal system cancer	26007	DAK	0.67	0.71	down
DOID:3119	gastrointestinal system cancer	26003	GORASP2	0.7	0.8	up
DOID:3119	gastrointestinal system cancer	8850	KAT2B	0.72	0.66	down
DOID:3119	gastrointestinal system cancer	28974	C19orf53	0.66	0.69	up
DOID:3119	gastrointestinal system cancer	28972	SPCS1	0.72	0.81	up
DOID:3119	gastrointestinal system cancer	8802	SUCLG1	0.65	0.83	up
DOID:3119	gastrointestinal system cancer	8801	SUCLG2	0.68	0.72	down
DOID:3119	gastrointestinal system cancer	9927	MFN2	0.68	0.7	down
DOID:3119	gastrointestinal system cancer	9928	KIF14	0.7	0.77	up
DOID:3119	gastrointestinal system cancer	675	BRCA2	0.65	0.65	up
DOID:3119	gastrointestinal system cancer	9921	RNF10	0.66	0.74	down
DOID:3119	gastrointestinal system cancer	2639	GCDH	0.65	0.71	down
DOID:3119	gastrointestinal system cancer	9958	USP15	0.66	0.68	down
DOID:3119	gastrointestinal system cancer	54962	TIPIN	0.68	0.77	up
DOID:3119	gastrointestinal system cancer	651	BMP3	0.69	0.69	down
DOID:3119	gastrointestinal system cancer	652	BMP4	0.72	0.79	up
DOID:3119	gastrointestinal system cancer	9987	HNRPDL	0.66	0.65	down
DOID:3119	gastrointestinal system cancer	1069	CETN2	0.66	0.65	up
DOID:3119	gastrointestinal system cancer	1063	CENPF	0.66	0.69	up
DOID:3119	gastrointestinal system cancer	2585	GALK2	0.69	0.75	up
DOID:3119	gastrointestinal system cancer	2588	GALNS	0.71	0.66	down
DOID:3119	gastrointestinal system cancer	4345	CD200	0.69	0.69	up
DOID:3119	gastrointestinal system cancer	4314	MMP3	0.77	0.67	up
DOID:3119	gastrointestinal system cancer	4312	MMP1	0.76	0.7	up
DOID:3119	gastrointestinal system cancer	4316	MMP7	0.68	0.69	up
DOID:3119	gastrointestinal system cancer	4321	MMP12	0.8	0.7	up
DOID:3119	gastrointestinal system cancer	4320	MMP11	0.74	0.68	up
DOID:3119	gastrointestinal system cancer	5420	PODXL	0.8	0.68	up
DOID:3119	gastrointestinal system cancer	51514	DTL	0.67	0.74	up
DOID:3119	gastrointestinal system cancer	5433	POLR2D	0.66	0.72	up
DOID:3119	gastrointestinal system cancer	5496	PPM1G	0.68	0.76	up
DOID:3119	gastrointestinal system cancer	64236	PDLIM2	0.71	0.71	down
DOID:3119	gastrointestinal system cancer	5471	PPAT	0.73	0.76	up
DOID:3119	gastrointestinal system cancer	5307	PITX1	0.69	0.7	up
DOID:3119	gastrointestinal system cancer	63876	PKNOX2	0.69	0.76	down
DOID:3119	gastrointestinal system cancer	59067	IL21	0.7	0.72	down
DOID:3119	gastrointestinal system cancer	26150	RIBC2	0.65	0.66	up
DOID:3119	gastrointestinal system cancer	7518	XRCC4	0.65	0.67	up
DOID:3119	gastrointestinal system cancer	26298	EHF	0.72	0.71	up
DOID:3119	gastrointestinal system cancer	7444	VRK2	0.73	0.66	up
DOID:3119	gastrointestinal system cancer	80308	FLAD1	0.66	0.73	up
DOID:3119	gastrointestinal system cancer	80324	PUS1	0.72	0.84	up
DOID:3119	gastrointestinal system cancer	7407	VARS	0.65	0.7	up
DOID:3119	gastrointestinal system cancer	64417	C5orf28	0.7	0.73	up
DOID:3119	gastrointestinal system cancer	5284	PIGR	0.69	0.67	up
DOID:3119	gastrointestinal system cancer	27242	TNFRSF21	0.7	0.75	up
DOID:3119	gastrointestinal system cancer	27161	EIF2C2	0.74	0.67	up
DOID:3119	gastrointestinal system cancer	27163	NAAA	0.7	0.67	down
DOID:3119	gastrointestinal system cancer	5134	PDCD2	0.7	0.65	up
DOID:3119	gastrointestinal system cancer	27173	SLC39A1	0.66	0.69	up
DOID:3119	gastrointestinal system cancer	7389	UROD	0.76	0.66	down
DOID:3119	gastrointestinal system cancer	5106	PCK2	0.66	0.81	down
DOID:3119	gastrointestinal system cancer	7371	UCK2	0.65	0.83	up
DOID:3119	gastrointestinal system cancer	80184	CEP290	0.74	0.68	up
DOID:3119	gastrointestinal system cancer	6286	S100P	0.82	0.74	up
DOID:3119	gastrointestinal system cancer	6240	RRM1	0.66	0.69	up
DOID:3119	gastrointestinal system cancer	6241	RRM2	0.67	0.78	up
DOID:3119	gastrointestinal system cancer	80201	HKDC1	0.71	0.78	up
DOID:3119	gastrointestinal system cancer	4071	TM4SF1	0.69	0.83	up
DOID:3119	gastrointestinal system cancer	4085	MAD2L1	0.68	0.76	up
DOID:3119	gastrointestinal system cancer	30845	EHD3	0.75	0.74	down
DOID:3119	gastrointestinal system cancer	57020	C16orf62	0.72	0.74	down
DOID:3119	gastrointestinal system cancer	5143	PDE4C	0.65	0.79	down
DOID:3119	gastrointestinal system cancer	64785	GINS3	0.67	0.67	up
DOID:3119	gastrointestinal system cancer	5187	PER1	0.75	0.67	down
DOID:3119	gastrointestinal system cancer	64754	SMYD3	0.71	0.69	up
DOID:3119	gastrointestinal system cancer	81932	HDHD3	0.66	0.91	up
DOID:3119	gastrointestinal system cancer	64682	ANAPC1	0.75	0.7	up
DOID:3119	gastrointestinal system cancer	27032	ATP2C1	0.72	0.68	up
DOID:3119	gastrointestinal system cancer	7272	TTK	0.67	0.77	up
DOID:3119	gastrointestinal system cancer	7268	TTC4	0.65	0.69	up
DOID:3119	gastrointestinal system cancer	7299	TYR	0.67	0.7	down
DOID:3119	gastrointestinal system cancer	7283	TUBG1	0.66	0.8	up
DOID:3119	gastrointestinal system cancer	80031	SEMA6D	0.65	0.72	down
DOID:3119	gastrointestinal system cancer	6185	RPN2	0.71	0.79	up
DOID:3119	gastrointestinal system cancer	80017	C14orf159	0.72	0.71	down
DOID:3119	gastrointestinal system cancer	28513	CDH19	0.78	0.66	down
DOID:3119	gastrointestinal system cancer	5050	PAFAH1B3	0.73	0.68	up
DOID:3119	gastrointestinal system cancer	57130	ATP13A1	0.66	0.65	up
DOID:3119	gastrointestinal system cancer	57134	MAN1C1	0.66	0.74	down
DOID:3119	gastrointestinal system cancer	57125	PLXDC1	0.65	0.72	up
DOID:3119	gastrointestinal system cancer	57115	PGLYRP4	0.7	0.75	down
DOID:3119	gastrointestinal system cancer	64981	MRPL34	0.65	0.67	down
DOID:3119	gastrointestinal system cancer	26574	AATF	0.7	0.73	up
DOID:3119	gastrointestinal system cancer	7957	EPM2A	0.81	0.76	down
DOID:3119	gastrointestinal system cancer	6422	SFRP1	0.78	0.76	down
DOID:3119	gastrointestinal system cancer	51015	ISOC1	0.68	0.66	down
DOID:3119	gastrointestinal system cancer	51018	RRP15	0.73	0.8	up
DOID:3119	gastrointestinal system cancer	7936	RDBP	0.65	0.72	up
DOID:3119	gastrointestinal system cancer	51021	MRPS16	0.68	0.87	up
DOID:3119	gastrointestinal system cancer	26515	FXC1	0.71	0.67	up
DOID:3119	gastrointestinal system cancer	26519	TIMM10	0.67	0.72	up
DOID:3119	gastrointestinal system cancer	6364	CCL20	0.79	0.88	up
DOID:3119	gastrointestinal system cancer	58477	SRPRB	0.7	0.78	up
DOID:3119	gastrointestinal system cancer	29889	GNL2	0.67	0.78	up
DOID:3119	gastrointestinal system cancer	7873	MANF	0.76	0.84	up
DOID:3119	gastrointestinal system cancer	7803	PTP4A1	0.71	0.67	down
DOID:3119	gastrointestinal system cancer	6307	MSMO1	0.66	0.82	down
DOID:3119	gastrointestinal system cancer	6609	SMPD1	0.68	0.65	down
DOID:3119	gastrointestinal system cancer	7718	ZNF165	0.77	0.79	up
DOID:3119	gastrointestinal system cancer	6694	SPP2	0.65	0.65	down
DOID:3119	gastrointestinal system cancer	6696	SPP1	0.69	0.67	up
DOID:3119	gastrointestinal system cancer	6690	SPINK1	0.81	0.89	up
DOID:3119	gastrointestinal system cancer	6675	UAP1	0.66	0.71	down
DOID:3119	gastrointestinal system cancer	6662	SOX9	0.71	0.74	up
DOID:3119	gastrointestinal system cancer	6628	SNRPB	0.65	0.68	up
DOID:3119	gastrointestinal system cancer	112464	PRKCDBP	0.68	0.7	up
DOID:3119	gastrointestinal system cancer	26959	HBP1	0.72	0.73	down
DOID:3119	gastrointestinal system cancer	53838	C11orf24	0.74	0.67	down
DOID:3119	gastrointestinal system cancer	6558	SLC12A2	0.74	0.76	up
DOID:3119	gastrointestinal system cancer	1909	EDNRA	0.76	0.68	up
DOID:3119	gastrointestinal system cancer	1945	EFNA4	0.68	0.72	up
DOID:3119	gastrointestinal system cancer	6540	SLC6A13	0.71	0.8	down
DOID:9952	acute lymphocytic leukemia	25796	PGLS	0.81	0.66	up
DOID:9952	acute lymphocytic leukemia	25799	ZNF324	0.79	0.71	down
DOID:9952	acute lymphocytic leukemia	63917	GALNT11	0.93	0.96	down
DOID:9952	acute lymphocytic leukemia	23646	PLD3	0.94	0.86	down
DOID:9952	acute lymphocytic leukemia	25780	RASGRP3	0.74	0.86	down
DOID:9952	acute lymphocytic leukemia	63901	FAM111A	0.95	0.87	up
DOID:9952	acute lymphocytic leukemia	23635	SSBP2	0.95	0.94	up
DOID:9952	acute lymphocytic leukemia	23621	BACE1	0.85	0.79	down
DOID:9952	acute lymphocytic leukemia	10961	ERP29	0.72	0.72	down
DOID:9952	acute lymphocytic leukemia	63940	GPSM3	0.84	0.74	up
DOID:9952	acute lymphocytic leukemia	23677	SH3BP4	0.81	0.88	down
DOID:9952	acute lymphocytic leukemia	23678	SGK3	0.78	0.7	down
DOID:9952	acute lymphocytic leukemia	10983	CCNI	0.91	0.7	up
DOID:9952	acute lymphocytic leukemia	10982	MAPRE2	0.95	0.73	up
DOID:9952	acute lymphocytic leukemia	23603	CORO1C	0.91	0.65	down
DOID:9952	acute lymphocytic leukemia	256949	KANK3	0.74	0.69	down
DOID:9952	acute lymphocytic leukemia	25829	TMEM184B	0.88	0.81	down
DOID:9952	acute lymphocytic leukemia	10922	FASTK	0.9	0.67	down
DOID:9952	acute lymphocytic leukemia	25823	TPSG1	0.89	0.68	down
DOID:9952	acute lymphocytic leukemia	10908	PNPLA6	0.72	0.66	down
DOID:9952	acute lymphocytic leukemia	10915	TCERG1	0.76	0.74	down
DOID:9952	acute lymphocytic leukemia	23583	SMUG1	0.83	0.76	down
DOID:9952	acute lymphocytic leukemia	25801	GCA	0.65	0.66	down
DOID:9952	acute lymphocytic leukemia	23593	HEBP2	0.88	0.69	down
DOID:9952	acute lymphocytic leukemia	23590	PDSS1	0.91	0.84	up
DOID:9952	acute lymphocytic leukemia	23598	PATZ1	0.86	0.91	up
DOID:9952	acute lymphocytic leukemia	25865	PRKD2	0.96	0.9	up
DOID:9952	acute lymphocytic leukemia	25864	ABHD14A	0.93	0.69	down
DOID:9952	acute lymphocytic leukemia	10902	BRD8	0.92	0.77	up
DOID:9952	acute lymphocytic leukemia	10897	YIF1A	0.95	0.67	down
DOID:9952	acute lymphocytic leukemia	23518	R3HDM1	0.84	0.84	up
DOID:9952	acute lymphocytic leukemia	203197	C9orf91	0.66	0.73	up
DOID:9952	acute lymphocytic leukemia	23522	KAT6B	0.92	0.93	up
DOID:9952	acute lymphocytic leukemia	10863	ADAM28	0.67	0.69	up
DOID:9952	acute lymphocytic leukemia	39	ACAT2	0.71	0.72	down
DOID:9952	acute lymphocytic leukemia	87	ACTN1	0.72	0.69	down
DOID:9952	acute lymphocytic leukemia	59	ACTA2	0.86	0.73	up
DOID:9952	acute lymphocytic leukemia	23468	CBX5	0.78	0.84	up
DOID:9952	acute lymphocytic leukemia	23483	TGDS	0.87	0.69	up
DOID:9952	acute lymphocytic leukemia	10801	SEPT9	0.96	0.79	up
DOID:9952	acute lymphocytic leukemia	97	ACYP1	0.76	0.7	down
DOID:9952	acute lymphocytic leukemia	93	ACVR2B	0.76	0.73	up
DOID:9952	acute lymphocytic leukemia	10728	PTGES3	0.88	0.74	down
DOID:9952	acute lymphocytic leukemia	10732	TCFL5	0.73	0.81	up
DOID:9952	acute lymphocytic leukemia	10734	STAG3	0.92	0.93	up
DOID:9952	acute lymphocytic leukemia	10758	TRAF3IP2	0.93	0.9	up
DOID:9952	acute lymphocytic leukemia	10767	HBS1L	0.88	0.86	up
DOID:9952	acute lymphocytic leukemia	10762	NUP50	0.7	0.8	up
DOID:9952	acute lymphocytic leukemia	10777	ARPP21	0.85	0.78	up
DOID:9952	acute lymphocytic leukemia	10772	SRSF10	0.68	0.93	up
DOID:9952	acute lymphocytic leukemia	10788	IQGAP2	0.85	0.7	up
DOID:9952	acute lymphocytic leukemia	10781	ZNF266	0.79	0.82	up
DOID:9952	acute lymphocytic leukemia	10613	ERLIN1	0.73	0.7	down
DOID:9952	acute lymphocytic leukemia	10611	PDLIM5	0.79	0.87	down
DOID:9952	acute lymphocytic leukemia	10600	USP16	0.76	0.82	up
DOID:9952	acute lymphocytic leukemia	10657	KHDRBS1	0.79	0.87	up
DOID:9952	acute lymphocytic leukemia	10658	CELF1	0.91	0.83	up
DOID:9952	acute lymphocytic leukemia	10664	CTCF	0.8	0.92	up
DOID:9952	acute lymphocytic leukemia	284403	WDR62	0.84	0.72	up
DOID:9952	acute lymphocytic leukemia	23774	BRD1	0.86	0.91	up
DOID:9952	acute lymphocytic leukemia	10635	RAD51AP1	0.68	0.82	down
DOID:9952	acute lymphocytic leukemia	23764	MAFF	0.83	0.67	down
DOID:9952	acute lymphocytic leukemia	23762	OSBP2	0.77	0.7	down
DOID:9952	acute lymphocytic leukemia	10694	CCT8	0.89	0.79	up
DOID:9952	acute lymphocytic leukemia	25976	TIPARP	0.83	0.69	down
DOID:9952	acute lymphocytic leukemia	25926	NOL11	0.72	0.76	down
DOID:9952	acute lymphocytic leukemia	30009	TBX21	0.92	0.72	up
DOID:9952	acute lymphocytic leukemia	85363	TRIM5	0.8	0.7	up
DOID:9952	acute lymphocytic leukemia	25939	SAMHD1	0.67	0.68	down
DOID:9952	acute lymphocytic leukemia	25941	TPGS2	0.65	0.81	up
DOID:9952	acute lymphocytic leukemia	144699	FBXL14	0.95	0.78	up
DOID:9952	acute lymphocytic leukemia	84851	TRIM52	0.81	0.7	up
DOID:9952	acute lymphocytic leukemia	81619	TSPAN14	0.89	0.87	up
DOID:9952	acute lymphocytic leukemia	81606	LBH	0.81	0.73	up
DOID:9952	acute lymphocytic leukemia	29099	COMMD9	0.9	0.68	down
DOID:9952	acute lymphocytic leukemia	81671	VMP1	0.82	0.75	down
DOID:9952	acute lymphocytic leukemia	80776	B9D2	0.92	0.74	down
DOID:9952	acute lymphocytic leukemia	80745	THUMPD2	0.79	0.93	up
DOID:9952	acute lymphocytic leukemia	7073	TIAL1	0.84	0.88	up
DOID:9952	acute lymphocytic leukemia	7072	TIA1	0.89	0.89	up
DOID:9952	acute lymphocytic leukemia	7076	TIMP1	0.88	0.75	down
DOID:9952	acute lymphocytic leukemia	23126	POGZ	0.81	0.7	up
DOID:9952	acute lymphocytic leukemia	7059	THBS3	0.8	0.66	down
DOID:9952	acute lymphocytic leukemia	81570	CLPB	0.89	0.65	down
DOID:9952	acute lymphocytic leukemia	23178	PASK	0.91	0.69	up
DOID:9952	acute lymphocytic leukemia	23164	MPRIP	0.94	0.81	up
DOID:9952	acute lymphocytic leukemia	23168	RTF1	0.82	0.83	up
DOID:9952	acute lymphocytic leukemia	23152	CIC	0.78	0.68	up
DOID:9952	acute lymphocytic leukemia	23157	SEPT6	0.85	0.97	up
DOID:9952	acute lymphocytic leukemia	23190	UBXN4	0.86	0.69	up
DOID:9952	acute lymphocytic leukemia	7014	TERF2	0.96	0.87	up
DOID:9952	acute lymphocytic leukemia	7009	TMBIM6	0.76	0.69	down
DOID:9952	acute lymphocytic leukemia	29127	RACGAP1	0.84	0.77	down
DOID:9952	acute lymphocytic leukemia	84991	RBM17	0.8	0.66	down
DOID:9952	acute lymphocytic leukemia	29105	C16orf80	0.72	0.78	down
DOID:9952	acute lymphocytic leukemia	29110	TBK1	0.76	0.69	down
DOID:9952	acute lymphocytic leukemia	29117	BRD7	0.9	0.9	up
DOID:9952	acute lymphocytic leukemia	7168	TPM1	0.76	0.87	down
DOID:9952	acute lymphocytic leukemia	23039	XPO7	0.84	0.81	up
DOID:9952	acute lymphocytic leukemia	23054	NCOA6	0.95	0.69	up
DOID:9952	acute lymphocytic leukemia	23047	PDS5B	0.95	0.77	up
DOID:9952	acute lymphocytic leukemia	7102	TSPAN7	0.76	0.65	up
DOID:9952	acute lymphocytic leukemia	23090	ZNF423	0.9	0.79	up
DOID:9952	acute lymphocytic leukemia	23091	ZC3H13	0.66	0.69	up
DOID:9952	acute lymphocytic leukemia	7112	TMPO	0.66	0.92	up
DOID:9952	acute lymphocytic leukemia	7106	TSPAN4	0.9	0.77	down
DOID:9952	acute lymphocytic leukemia	7107	GPR137B	0.87	0.93	down
DOID:9952	acute lymphocytic leukemia	7123	CLEC3B	0.75	0.86	down
DOID:9952	acute lymphocytic leukemia	7128	TNFAIP3	0.79	0.83	up
DOID:9952	acute lymphocytic leukemia	7153	TOP2A	0.65	0.84	up
DOID:9952	acute lymphocytic leukemia	23423	TMED3	0.94	0.66	down
DOID:9952	acute lymphocytic leukemia	23433	RHOQ	0.75	0.77	down
DOID:9952	acute lymphocytic leukemia	23435	TARDBP	0.79	0.73	up
DOID:9952	acute lymphocytic leukemia	23397	NCAPH	0.68	0.69	down
DOID:9952	acute lymphocytic leukemia	23398	PPWD1	0.71	0.75	down
DOID:9952	acute lymphocytic leukemia	114876	OSBPL1A	0.81	0.84	down
DOID:9952	acute lymphocytic leukemia	23394	ADNP	0.69	0.86	up
DOID:9952	acute lymphocytic leukemia	23390	ZDHHC17	0.83	0.71	up
DOID:9952	acute lymphocytic leukemia	23385	NCSTN	0.8	0.68	down
DOID:9952	acute lymphocytic leukemia	23369	PUM2	0.93	0.83	up
DOID:9952	acute lymphocytic leukemia	23360	FNBP4	0.96	0.79	up
DOID:9952	acute lymphocytic leukemia	96764	TGS1	0.88	0.82	up
DOID:9952	acute lymphocytic leukemia	23305	ACSL6	0.95	0.7	up
DOID:9952	acute lymphocytic leukemia	23338	PHF15	0.9	0.73	up
DOID:9952	acute lymphocytic leukemia	23334	SZT2	0.9	0.82	up
DOID:9952	acute lymphocytic leukemia	23234	DNAJC9	0.77	0.87	up
DOID:9952	acute lymphocytic leukemia	23240	KIAA0922	0.94	0.92	up
DOID:9952	acute lymphocytic leukemia	286527	TMSB15B	0.91	0.85	up
DOID:9952	acute lymphocytic leukemia	79805	VASH2	0.76	0.71	up
DOID:9952	acute lymphocytic leukemia	8208	CHAF1B	0.76	0.65	down
DOID:9952	acute lymphocytic leukemia	8242	KDM5C	0.9	0.76	up
DOID:9952	acute lymphocytic leukemia	79829	NAA40	0.69	0.89	up
DOID:9952	acute lymphocytic leukemia	8233	ZRSR2	0.86	0.76	up
DOID:9952	acute lymphocytic leukemia	79837	PIP4K2C	0.96	0.92	down
DOID:9952	acute lymphocytic leukemia	8228	PNPLA4	0.88	0.82	down
DOID:9952	acute lymphocytic leukemia	50865	HEBP1	0.86	0.71	down
DOID:9952	acute lymphocytic leukemia	10051	SMC4	0.77	0.95	up
DOID:9952	acute lymphocytic leukemia	79869	CPSF7	0.89	0.83	up
DOID:9952	acute lymphocytic leukemia	10044	SH2D3C	0.85	0.75	up
DOID:9952	acute lymphocytic leukemia	10045	SH2D3A	0.66	0.65	up
DOID:9952	acute lymphocytic leukemia	79867	TCTN2	0.8	0.69	up
DOID:9952	acute lymphocytic leukemia	2123	EVI2A	0.75	0.73	up
DOID:9952	acute lymphocytic leukemia	10036	CHAF1A	0.76	0.9	up
DOID:9952	acute lymphocytic leukemia	9749	PHACTR2	0.75	0.85	down
DOID:9952	acute lymphocytic leukemia	79891	ZNF671	0.81	0.65	up
DOID:9952	acute lymphocytic leukemia	79892	MCMBP	0.87	0.79	up
DOID:9952	acute lymphocytic leukemia	79893	GGNBP2	0.95	0.7	up
DOID:9952	acute lymphocytic leukemia	2161	F12	0.88	0.7	down
DOID:9952	acute lymphocytic leukemia	11144	DMC1	0.95	0.71	up
DOID:9952	acute lymphocytic leukemia	8295	TRRAP	0.65	0.79	up
DOID:9952	acute lymphocytic leukemia	2175	FANCA	0.65	0.77	up
DOID:9952	acute lymphocytic leukemia	2176	FANCC	0.96	0.76	up
DOID:9952	acute lymphocytic leukemia	11120	BTN2A1	0.93	0.83	up
DOID:9952	acute lymphocytic leukemia	9757	MLL4	0.79	0.65	up
DOID:9952	acute lymphocytic leukemia	2180	ACSL1	0.67	0.79	down
DOID:9952	acute lymphocytic leukemia	9761	MLEC	0.87	0.65	down
DOID:9952	acute lymphocytic leukemia	55015	PRPF39	0.7	0.7	down
DOID:9952	acute lymphocytic leukemia	55014	STX17	0.72	0.72	up
DOID:9952	acute lymphocytic leukemia	11190	CEP250	0.87	0.77	up
DOID:9952	acute lymphocytic leukemia	11198	SUPT16H	0.75	0.88	up
DOID:9952	acute lymphocytic leukemia	8263	F8A1	0.78	0.82	up
DOID:9952	acute lymphocytic leukemia	9792	SERTAD2	0.66	0.68	down
DOID:9952	acute lymphocytic leukemia	9794	MAML1	0.72	0.8	up
DOID:9952	acute lymphocytic leukemia	11188	NISCH	0.92	0.69	up
DOID:9952	acute lymphocytic leukemia	9787	DLGAP5	0.65	0.83	down
DOID:9952	acute lymphocytic leukemia	8289	ARID1A	0.93	0.94	up
DOID:9952	acute lymphocytic leukemia	8273	SLC10A3	0.93	0.78	down
DOID:9952	acute lymphocytic leukemia	11236	RNF139	0.71	0.68	down
DOID:9952	acute lymphocytic leukemia	9702	CEP57	0.7	0.84	down
DOID:9952	acute lymphocytic leukemia	9716	AQR	0.94	0.82	up
DOID:9952	acute lymphocytic leukemia	11215	AKAP11	0.84	0.69	up
DOID:9952	acute lymphocytic leukemia	9733	SART3	0.8	0.75	up
